
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2025-02-13;70.888,06;5954362956669;74.172,58;6975802987701;75.803,92;8869481646556;72.542,46;2286300766024;68.983,36;1433320633666;73.798,38;4848701039524;74.840,24;451386630254
2025-02-14;71.047,03;5970496098497;74.333,91;6994065001044;75.983,29;8895549030106;72.707,60;2295347247065;69.144,11;1438362898738;73.950,58;4862941723651;75.043,12;453689502485
2025-02-15;71.047,03;5970496098497;74.333,91;6994065001044;75.983,29;8895549030106;72.707,60;2295347247065;69.144,11;1438362898738;73.950,58;4862941723651;75.043,12;453689502485
2025-02-16;71.047,03;5970496098497;74.333,91;6994065001044;75.983,29;8895549030106;72.707,60;2295347247065;69.144,11;1438362898738;73.950,58;4862941723651;75.043,12;453689502485
2025-02-17;70.986,22;5980206030843;74.254,48;6985378716796;75.892,88;8899953132600;72.623,87;2307716935690;69.092,75;1445246331596;73.867,89;4855384567581;74.958,65;462220407899
2025-02-18;71.440,36;6041586542827;74.727,60;7039728302492;76.388,10;8971103222910;73.091,99;2326846254028;69.551,98;1457892628355;74.343,97;4893639821191;75.418,37;466425954820
2025-02-19;71.646,53;6067950288089;74.934,53;7065551501485;76.594,68;9003135248413;73.293,84;2336048707976;69.731,24;1464531929597;74.554,31;4911304037198;75.673,79;468859911591
2025-02-20;71.700,20;6072794242419;74.983,74;7070795560256;76.648,24;9008148684597;73.356,00;2338344520239;69.779,81;1465734806963;74.609,19;4913032181532;75.743,41;469414398312
2025-02-21;71.437,48;6052476890042;74.692,87;7044304386594;76.368,66;8977559258465;73.073,57;2330031637752;69.545,94;1462630630544;74.324,95;4896694961973;75.432,64;467688960894
2025-02-22;71.437,48;6052476890042;74.692,87;7044304386594;76.368,66;8977559258465;73.073,57;2330031637752;69.545,94;1462630630544;74.324,95;4896694961973;75.432,64;467688960894
2025-02-23;71.437,48;6052476890042;74.692,87;7044304386594;76.368,66;8977559258465;73.073,57;2330031637752;69.545,94;1462630630544;74.324,95;4896694961973;75.432,64;467688960894
2025-02-24;71.064,93;6019727626871;74.285,01;7005749260181;75.982,39;8934993120271;72.660,72;2317803008691;69.196,81;1455726681529;73.888,61;4867866182564;74.962,82;464991880410
2025-02-25;71.130,37;6023746933576;74.357,01;7013651033558;76.058,15;8945117006973;72.718,19;2320410797212;69.276,84;1457741441583;73.972,40;4873715628694;75.018,11;465715062892
2025-02-26;70.808,15;5996814233857;74.044,59;6984463408386;75.728,44;8907233759131;72.382,56;2310937951301;68.976,19;1451774882017;73.666,39;4853341078259;74.693,34;463834997474
2025-02-27;71.054,69;6016353564653;74.291,69;7007613489657;76.010,29;8938255671238;72.624,47;2319195638127;69.228,04;1457178027751;73.896,43;4868239113116;74.935,81;465480785075
2025-02-28;71.072,77;5997988776508;74.307,95;6987866703882;76.042,23;8917927629158;72.626,34;2317506807573;69.265,93;1455817933545;73.919,68;4853255916098;74.932,61;465500762053
2025-03-01;71.072,77;5997988776508;74.307,95;6987866703882;76.042,23;8917927629158;72.626,34;2317506807573;69.265,93;1455817933545;73.919,68;4853255916098;74.932,61;465500762053
2025-03-02;71.072,77;5997988776508;74.307,95;6987866703882;76.042,23;8917927629158;72.626,34;2317506807573;69.265,93;1455817933545;73.919,68;4853255916098;74.932,61;465500762053
2025-03-03;71.312,25;6013589799751;74.572,10;7008320727098;76.294,51;8947885346066;72.809,67;2331268361596;69.467,76;1461628918205;74.190,99;4865896355507;75.181,13;474253242098
2025-03-04;71.058,65;5990270593732;74.286,23;6979668921974;76.041,10;8915665947442;72.543,27;2322787800145;69.242,50;1455673036367;73.881,53;4844920702880;74.839,31;471623187516
2025-03-05;70.407,83;5934615796946;73.638,00;6914703035729;75.323,84;8830855451690;71.836,06;2299932934486;68.600,99;1441983808616;73.249,70;4803801701372;74.106,88;467147422139
2025-03-06;70.226,29;5915324429676;73.422,53;6891928862366;75.093,14;8800823292413;71.633,18;2292966793510;68.376,41;1437063000209;73.037,44;4789552511016;73.969,95;466208439678
2025-03-07;69.509,98;5853593920291;72.666,90;6819413323020;74.329,00;8708345592830;70.920,31;2270264496598;67.680,64;1422451358916;72.268,25;4739172908957;73.200,83;461564655646
2025-03-08;69.509,98;5853593920291;72.666,90;6819413323020;74.329,00;8708345592830;70.920,31;2270264496598;67.680,64;1422451358916;72.268,25;4739172908957;73.200,83;461564655646
2025-03-09;69.509,98;5853593920291;72.666,90;6819413323020;74.329,00;8708345592830;70.920,31;2270264496598;67.680,64;1422451358916;72.268,25;4739172908957;73.200,83;461564655646
2025-03-10;69.765,60;5866117745121;72.951,65;6840931362004;74.562,88;8729863135124;71.171,65;2277659992807;67.920,47;1427125285630;72.554,33;4757391326084;73.512,17;463178008440
2025-03-11;69.289,66;5827451363093;72.456,87;6782823292678;74.081,06;8668847997399;70.671,09;2261006438505;67.492,68;1418103039204;72.033,38;4723242951995;72.934,56;459442735748
2025-03-12;69.340,36;5835016005611;72.516,65;6779129390044;74.131,82;8668604314232;70.703,54;2261731119725;67.527,27;1418747795888;72.091,94;4726484088803;72.962,81;459473980175
2025-03-13;69.097,32;5802271910987;72.234,34;6749409240121;73.865,96;8630780228436;70.446,50;2254769694476;67.280,83;1412430377628;71.835,61;4710821858615;72.732,11;458223872681
2025-03-14;69.348,36;5812089567559;72.507,83;6766684688352;74.136,01;8656383078829;70.693,05;2265377590489;67.539,88;1416350398018;72.080,58;4728483112587;72.979,98;460181926046
2025-03-15;69.348,36;5812089567559;72.507,83;6766684688352;74.136,01;8656383078829;70.693,05;2265377590489;67.539,88;1416350398018;72.080,58;4728483112587;72.979,98;460181926046
2025-03-16;69.348,36;5812089567559;72.507,83;6766684688352;74.136,01;8656383078829;70.693,05;2265377590489;67.539,88;1416350398018;72.080,58;4728483112587;72.979,98;460181926046
2025-03-17;69.760,77;5832782040014;72.889,19;6791292141443;74.536,88;8704403967049;71.106,45;2287429105498;67.898,07;1427937873083;72.495,94;4756224119221;73.441,24;468197324230
2025-03-18;69.776,55;5824585768687;72.881,80;6795160471102;74.537,08;8704583056339;71.119,80;2291365392354;67.912,22;1429677732235;72.503,30;4761679686089;73.507,38;469701837675
2025-03-19;69.520,69;5799577843431;72.600,48;6768028636171;74.243,50;8661733202739;70.854,68;2284296479780;67.687,78;1425065838883;72.227,88;4746324472448;73.191,37;467872798275
2025-03-20;69.819,68;5817035299998;72.897,06;6792459556465;74.575,64;8692647573715;71.180,23;2294789755180;67.965,01;1430437054935;72.549,10;4766394912802;73.545,39;469926335683
2025-03-21;70.191,68;5841023135982;73.302,95;6827137569290;74.983,75;8732433682280;71.560,73;2306094406102;68.359,53;1437606651664;72.934,73;4789844678644;73.934,08;472339698968
2025-03-22;70.191,68;5841023135982;73.302,95;6827137569290;74.983,75;8732433682280;71.560,73;2306094406102;68.359,53;1437606651664;72.934,73;4789844678644;73.934,08;472339698968
2025-03-23;70.191,68;5841023135982;73.302,95;6827137569290;74.983,75;8732433682280;71.560,73;2306094406102;68.359,53;1437606651664;72.934,73;4789844678644;73.934,08;472339698968
2025-03-24;70.421,15;5857098889311;73.555,51;6850048184412;75.240,80;8760788419496;71.775,71;2312858569886;68.563,56;1441104183640;73.183,69;4805577397992;74.184,45;474076992008
2025-03-25;70.377,92;5852253251465;73.521,36;6846771380772;75.195,57;8754495890682;71.741,23;2311730987647;68.513,44;1439759476500;73.147,27;4802815588665;74.156,91;474199664427
2025-03-26;70.138,91;5831160127274;73.275,63;6823406576937;74.936,01;8724826001258;71.481,45;2303432777549;68.296,09;1434766388681;72.903,31;4787374340507;73.893,58;472438355965
2025-03-27;69.842,27;5805312938222;72.949,69;6792550768838;74.609,11;8686105491542;71.163,69;2293025893284;67.996,47;1428200650653;72.586,01;4766160774339;73.587,16;470604269511
2025-03-28;70.368,55;5850330711301;73.509,85;6845833609902;75.187,40;8757078926547;71.676,08;2310442027531;68.474,09;1437758927382;73.128,42;4802280303650;74.119,43;474210404224
2025-03-29;70.368,55;5850330711301;73.509,85;6845833609902;75.187,40;8757078926547;71.676,08;2310442027531;68.474,09;1437758927382;73.128,42;4802280303650;74.119,43;474210404224
2025-03-30;70.368,55;5850330711301;73.509,85;6845833609902;75.187,40;8757078926547;71.676,08;2310442027531;68.474,09;1437758927382;73.128,42;4802280303650;74.119,43;474210404224
2025-03-31;70.735,67;5864037087815;73.875,67;6854459908415;75.598,46;8780573284515;72.035,38;2318800841876;68.868,38;1443760011128;73.511,54;4811023530431;74.443,67;476391322970
2025-04-01;71.001,57;5877983715937;74.160,60;6880849256260;75.916,46;8821479739333;72.306,18;2333305709697;69.098,02;1450450643892;73.776,96;4819878406662;74.752,30;483407439492
2025-04-02;71.068,15;5887095897575;74.215,41;6903644598734;75.984,14;8844421285487;72.376,41;2336772984155;69.206,46;1453906609762;73.822,13;4824541759324;74.816,67;484236871069
2025-04-03;71.367,84;5912854225743;74.537,23;6936002786383;76.307,77;8883014987002;72.694,15;2347164521327;69.477,82;1460031953843;74.143,92;4846307272743;75.157,23;486510030448
2025-04-04;70.299,90;5824321139452;73.431,85;6832473031023;75.145,63;8747434042270;71.513,47;2309933684077;68.499,99;1440233668441;73.030,12;4773661943864;73.926,24;478509138983
2025-04-05;70.299,90;5824321139452;73.431,85;6832473031023;75.145,63;8747434042270;71.513,47;2309933684077;68.499,99;1440233668441;73.030,12;4773661943864;73.926,24;478509138983
2025-04-06;70.299,90;5824321139452;73.431,85;6832473031023;75.145,63;8747434042270;71.513,47;2309933684077;68.499,99;1440233668441;73.030,12;4773661943864;73.926,24;478509138983
2025-04-07;69.746,64;5777534058256;72.887,10;6781848641957;74.550,69;8678526034746;70.921,28;2291011837147;67.978,89;1429354618155;72.405,45;4732482044327;73.176,25;473780296368
2025-04-08;68.690,04;5671884492162;71.743,94;6674465222621;73.422,73;8543081577301;69.802,50;2254307580904;66.899,50;1406201755456;71.371,54;4663678258699;72.011,47;466084985044
2025-04-09;68.541,23;5624435064304;71.584,22;6634836528743;73.249,99;8497946164068;69.527,76;2243734300311;66.739,91;1399217428215;71.133,49;4643701853748;71.806,59;463812909586
2025-04-10;70.154,59;5733094599529;73.292,37;6773231906316;74.940,15;8668970381519;71.319,02;2296347520545;68.168,28;1425988698341;72.937,78;4757715384315;73.775,95;475303919510
2025-04-11;69.512,76;5645559498348;72.602,14;6673312116089;74.274,03;8546812385439;70.590,71;2264528678270;67.652,31;1408706382574;72.177,55;4701491029629;72.988,28;468073768341
2025-04-12;69.512,76;5645559498348;72.602,14;6673312116089;74.274,03;8546812385439;70.590,71;2264528678270;67.652,31;1408706382574;72.177,55;4701491029629;72.988,28;468073768341
2025-04-13;69.512,76;5645559498348;72.602,14;6673312116089;74.274,03;8546812385439;70.590,71;2264528678270;67.652,31;1408706382574;72.177,55;4701491029629;72.988,28;468073768341
2025-04-14;69.337,56;5608451955853;72.388,65;6629304446548;74.099,26;8497920251325;70.446,33;2256258234728;67.443,60;1400894958900;71.999,57;4684886011071;72.856,37;465838854933
2025-04-15;69.725,43;5621219836213;72.808,77;6651512247475;74.512,95;8533208712910;70.855,99;2270725909964;67.899,94;1413005664129;72.390,78;4699311199708;73.331,68;471527510957
2025-04-16;69.999,05;5660371522168;73.119,87;6684487284794;74.827,24;8576521910527;71.143,06;2283226932721;68.169,95;1420140583479;72.688,51;4722831463576;73.607,60;474508141781
2025-04-17;69.969,04;5662390010279;73.069,39;6682234687365;74.780,91;8574084999709;71.096,90;2286382934581;68.152,51;1422042838933;72.642,38;4726613624667;73.520,49;475393278131
2025-04-18;69.969,04;5662390010279;73.069,39;6682234687365;74.780,91;8574084999709;71.096,90;2286382934581;68.152,51;1422042838933;72.642,38;4726613624667;73.520,49;475393278131
2025-04-19;69.969,04;5662390010279;73.069,39;6682234687365;74.780,91;8574084999709;71.096,90;2286382934581;68.152,51;1422042838933;72.642,38;4726613624667;73.520,49;475393278131
2025-04-20;69.969,04;5662390010279;73.069,39;6682234687365;74.780,91;8574084999709;71.096,90;2286382934581;68.152,51;1422042838933;72.642,38;4726613624667;73.520,49;475393278131
2025-04-21;70.115,87;5675334028916;73.213,09;6696537595255;74.953,03;8593172100320;71.261,60;2291719802953;68.279,52;1424411313151;72.814,01;4739008923033;73.715,02;476849347074
2025-04-22;69.261,76;5607967510871;72.352,65;6621019607214;74.052,88;8491990257827;70.333,81;2261417190473;67.453,22;1406958891965;71.922,88;4681495799484;72.766,35;470910175466
2025-04-23;69.510,78;5625518382836;72.583,18;6639771878184;74.261,76;8513604122429;70.600,43;2269593437492;67.653,21;1410480360222;72.184,01;4697887247810;73.063,32;472709738378
2025-04-24;69.472,33;5621983143525;72.513,80;6634438921793;74.208,26;8505510107306;70.572,58;2268605540206;67.630,68;1409973837806;72.121,71;4692531779938;73.054,48;472864353853
2025-04-25;70.213,39;5667800731109;73.294,05;6698579206818;74.994,19;8592495607238;71.347,35;2292775578972;68.325,51;1424026717204;72.911,56;4743035930944;73.845,14;477314354485
2025-04-26;70.213,39;5667800731109;73.294,05;6698579206818;74.994,19;8592495607238;71.347,35;2292775578972;68.325,51;1424026717204;72.911,56;4743035930944;73.845,14;477314354485
2025-04-27;70.213,39;5667800731109;73.294,05;6698579206818;74.994,19;8592495607238;71.347,35;2292775578972;68.325,51;1424026717204;72.911,56;4743035930944;73.845,14;477314354485
2025-04-28;70.384,96;5676121223313;73.472,68;6711474394105;75.169,84;8609994875856;71.534,09;2298325030054;68.529,25;1427817429695;73.091,12;4755192074364;74.017,16;478170080830
2025-04-29;70.752,86;5706326487931;73.861,46;6747843878046;75.564,19;8658156426870;71.902,28;2310116920828;68.880,23;1435798282611;73.473,96;4780177852403;74.374,55;480710419663
2025-04-30;71.598,65;5757582133684;74.751,72;6809219206956;76.485,77;8740322879582;72.779,55;2335800240212;69.717,24;1450723400261;74.340,71;4820810898410;75.265,45;486374757666
2025-05-01;71.598,65;5757582133684;74.751,72;6809219206956;76.485,77;8740322879582;72.779,55;2335800240212;69.717,24;1450723400261;74.340,71;4820810898410;75.265,45;486374757666
2025-05-02;72.272,62;5803489469796;75.494,33;6876272034103;77.248,91;8830487854829;73.460,84;2359978939493;70.366,81;1465983555244;75.061,57;4859551665745;75.989,27;494749295734
2025-05-03;72.272,62;5803489469796;75.494,33;6876272034103;77.248,91;8830487854829;73.460,84;2359978939493;70.366,81;1465983555244;75.061,57;4859551665745;75.989,27;494749295734
2025-05-04;72.272,62;5803489469796;75.494,33;6876272034103;77.248,91;8830487854829;73.460,84;2359978939493;70.366,81;1465983555244;75.061,57;4859551665745;75.989,27;494749295734
2025-05-05;71.686,79;5753722850607;74.762,13;6809647163206;76.583,73;8753795265062;72.839,26;2339832199485;69.738,74;1452960895250;74.391,78;4815681374443;75.379,10;491053926297
2025-05-06;71.492,50;5741079304170;74.581,79;6807446670843;76.382,38;8745027132726;72.612,69;2334343520027;69.553,30;1449996995225;74.190,68;4804721929976;75.175,46;490425138592
2025-05-07;71.500,52;5747580993933;74.594,02;6819342711646;76.386,50;8753204890433;72.628,74;2335482035514;69.568,40;1451274359620;74.194,81;4806254442813;75.141,52;490368965798
2025-05-08;72.100,60;5797503773513;75.218,39;6881140834502;76.986,10;8826363060912;73.243,35;2355594164190;70.116,23;1463700123122;74.791,59;4844729536401;75.752,59;494591337712
2025-05-09;71.816,67;5778327199365;74.871,02;6853662145404;76.685,74;8793756160663;72.933,36;2346019663514;69.854,73;1458765833221;74.495,91;4826146996113;75.502,45;493439185570
2025-05-10;71.816,67;5778327199365;74.871,02;6853662145404;76.685,74;8793756160663;72.933,36;2346019663514;69.854,73;1458765833221;74.495,91;4826146996113;75.502,45;493439185570
2025-05-11;71.816,67;5778327199365;74.871,02;6853662145404;76.685,74;8793756160663;72.933,36;2346019663514;69.854,73;1458765833221;74.495,91;4826146996113;75.502,45;493439185570
2025-05-12;71.575,82;5762083185201;74.625,69;6835919244360;76.390,66;8763138358898;72.680,40;2338650488542;69.665,52;1454535368382;74.228,86;4809115035838;75.231,16;491919564852
2025-05-13;72.722,61;5857304651493;75.796,45;6947939692124;77.634,19;8908213889334;73.849,46;2377284825114;70.761,71;1478143674009;75.432,61;4888058908581;76.507,72;500563760240
2025-05-14;72.969,92;5885887034469;76.035,86;6975488595974;77.924,55;8946754742720;74.112,06;2388197345843;71.014,50;1485320523958;75.667,21;4906161311503;76.804,94;503491859357
2025-05-15;72.984,11;5895584438625;76.044,66;6979554986806;77.920,17;8954918446721;74.110,72;2392016258320;71.007,01;1490538666567;75.665,32;4898669201949;76.765,93;507810411069
2025-05-16;73.324,04;5973532318458;76.423,79;7044056957685;78.284,26;9026292214939;74.476,61;2414149181236;71.333,69;1502847415173;76.059,98;4935912263360;77.130,63;513643508354
2025-05-17;73.324,04;5973532318458;76.423,79;7044056957685;78.284,26;9026292214939;74.476,61;2414149181236;71.333,69;1502847415173;76.059,98;4935912263360;77.130,63;513643508354
2025-05-18;73.324,04;5973532318458;76.423,79;7044056957685;78.284,26;9026292214939;74.476,61;2414149181236;71.333,69;1502847415173;76.059,98;4935912263360;77.130,63;513643508354
2025-05-19;73.636,91;6036658199311;76.737,23;7082217061164;78.594,11;9069890097957;74.786,06;2427655655567;71.619,78;1512080520180;76.379,32;4960971228982;77.485,36;516997659740
2025-05-20;73.293,46;6020643702120;76.374,75;7054263210531;78.225,85;9035024746816;74.412,47;2416708036587;71.267,40;1505269391098;76.010,84;4937138857916;77.103,54;514616014028
2025-05-21;73.293,46;6020643702120;76.374,75;7054263210531;78.225,85;9035024746816;74.412,47;2416708036587;71.267,40;1505269391098;76.010,84;4937138857916;77.103,54;514616014028
2025-05-22;73.277,30;6027441528709;76.313,68;7053790034312;78.183,61;9032199439326;74.318,97;2414950153728;71.226,49;1505262426270;75.949,23;4934859768773;77.001,40;514029159729
2025-05-23;73.163,72;6025691335143;76.212,59;7048686355218;78.075,09;9018486924095;74.172,86;2410501243977;71.100,87;1503327981369;75.841,63;4928727711091;76.873,54;513691208003
2025-05-24;73.163,72;6025691335143;76.212,59;7048686355218;78.075,09;9018486924095;74.172,86;2410501243977;71.100,87;1503327981369;75.841,63;4928727711091;76.873,54;513691208003
2025-05-25;73.163,72;6025691335143;76.212,59;7048686355218;78.075,09;9018486924095;74.172,86;2410501243977;71.100,87;1503327981369;75.841,63;4928727711091;76.873,54;513691208003
2025-05-26;72.958,30;6017979187926;75.989,64;7029921115480;77.820,51;8990061746662;73.954,25;2403456659189;70.892,15;1499094348734;75.619,52;4914745296413;76.641,26;512472100323
2025-05-27;72.935,46;6022432069812;75.963,76;7027426301622;77.800,63;8989068621723;73.932,58;2402968622192;70.865,65;1498477156541;75.594,94;4914632454733;76.607,64;512249977113
2025-05-28;73.526,39;6074927583351;76.613,30;7089638646871;78.476,36;9069584658679;74.608,71;2425136034189;71.475,65;1511520874195;76.216,82;4955527002108;77.292,06;516783565229
2025-05-29;73.253,21;6053298025833;76.318,35;7060838985054;78.184,63;9033284314009;74.310,45;2415291684178;71.257,29;1507285678505;75.928,73;4923122862416;76.997,46;514852753528
2025-05-30;73.292,55;6044624610090;76.351,96;7041315196395;78.235,95;9013740679765;74.354,49;2413541578495;71.287,53;1505578002317;75.972,73;4925939666463;77.046,23;514799943002
2025-05-31;73.292,55;6044624610090;76.351,96;7041315196395;78.235,95;9013740679765;74.354,49;2413541578495;71.287,53;1505578002317;75.972,73;4925939666463;77.046,23;514799943002
2025-06-01;73.292,55;6044624610090;76.351,96;7041315196395;78.235,95;9013740679765;74.354,49;2413541578495;71.287,53;1505578002317;75.972,73;4925939666463;77.046,23;514799943002
2025-06-02;73.270,10;6039500417774;76.365,72;7045413173191;78.251,48;9016868890496;74.313,85;2414788770354;71.262,15;1509156074998;75.963,79;4916673361687;77.042,02;517455083060
2025-06-03;73.227,92;6048133747144;76.303,20;7038832445057;78.154,18;9006546532829;74.238,32;2412544247643;71.196,10;1507844922376;75.905,23;4913561709388;76.987,09;519906560126
2025-06-04;73.610,80;6081640907744;76.690,11;7075778758754;78.552,10;9069821278158;74.645,69;2436526342981;71.570,62;1517043744231;76.282,56;4948980877691;77.452,43;523356963573
2025-06-05;73.838,12;6102187110723;76.926,32;7097617951691;78.806,67;9100287024564;74.896,21;2444710941763;71.813,83;1528002277394;76.534,29;4965320730383;77.661,59;524872954997
2025-06-06;73.387,73;6066188865613;76.436,13;7064415087061;78.309,67;9043600498009;74.446,91;2429935888002;71.379,41;1518886433917;76.047,58;4934130589650;77.185,49;521655797758
2025-06-07;73.387,73;6066188865613;76.436,13;7064415087061;78.309,67;9043600498009;74.446,91;2429935888002;71.379,41;1518886433917;76.047,58;4934130589650;77.185,49;521655797758
2025-06-08;73.387,73;6066188865613;76.436,13;7064415087061;78.309,67;9043600498009;74.446,91;2429935888002;71.379,41;1518886433917;76.047,58;4934130589650;77.185,49;521655797758
2025-06-09;73.535,64;6080687705796;76.588,53;7079978295829;78.400,62;9056153262312;74.579,43;2434642259043;71.512,29;1522248424231;76.186,59;4944049803258;77.374,56;523035657747
2025-06-10;73.942,15;6115223360324;77.013,15;7120198158065;78.842,03;9109442424732;75.000,31;2448666379612;71.919,47;1531364462000;76.620,33;4973106926555;77.802,96;526092544609
2025-06-11;74.274,75;6142064509449;77.386,32;7144264237151;79.186,04;9138936335018;75.372,09;2460684840837;72.248,30;1538558463319;76.974,41;4995067861548;78.193,58;528655993581
2025-06-12;74.458,65;6157810156650;77.591,75;7158755184841;79.387,39;9161629150058;75.555,98;2467852447665;72.407,97;1542501145741;77.165,02;5009830525046;78.399,50;530561116919
2025-06-13;74.231,05;6142431271253;77.359,49;7140844141321;79.157,08;9142508828121;75.334,58;2463814447261;72.177,74;1539306564677;76.937,28;4999935262753;78.139,07;529917728202
2025-06-14;74.231,05;6142431271253;77.359,49;7140844141321;79.157,08;9142508828121;75.334,58;2463814447261;72.177,74;1539306564677;76.937,28;4999935262753;78.139,07;529917728202
2025-06-15;74.231,05;6142431271253;77.359,49;7140844141321;79.157,08;9142508828121;75.334,58;2463814447261;72.177,74;1539306564677;76.937,28;4999935262753;78.139,07;529917728202
2025-06-16;74.013,54;6138882631350;77.097,95;7119724118820;78.908,59;9124975598240;75.084,55;2460902379453;71.970,27;1540898248441;76.689,00;4980034776469;77.937,44;532868529343
2025-06-17;74.208,62;6163974017210;77.308,86;7145652647201;79.108,73;9156636404568;75.273,14;2470755845512;72.162,32;1546788530398;76.887,87;4996968926036;78.131,92;535224089565
2025-06-18;74.149,70;6166917967630;77.251,84;7149916400465;79.050,13;9159036722737;75.212,33;2472627438929;72.106,27;1548276300433;76.826,74;4999271748649;78.028,42;535924298404
2025-06-19;74.424,54;6174152826348;77.515,30;7172785588580;79.308,09;9191071931051;75.452,43;2481749061988;72.337,24;1553684701842;77.069,74;5016897308463;78.254,75;537932822496
2025-06-20;74.424,54;6174152826348;77.515,30;7172785588580;79.308,09;9191071931051;75.452,43;2481749061988;72.337,24;1553684701842;77.069,74;5016897308463;78.254,75;537932822496
2025-06-21;74.424,54;6174152826348;77.515,30;7172785588580;79.308,09;9191071931051;75.452,43;2481749061988;72.337,24;1553684701842;77.069,74;5016897308463;78.254,75;537932822496
2025-06-22;74.424,54;6174152826348;77.515,30;7172785588580;79.308,09;9191071931051;75.452,43;2481749061988;72.337,24;1553684701842;77.069,74;5016897308463;78.254,75;537932822496
2025-06-23;74.528,40;6163229654660;77.618,66;7178652385361;79.451,89;9205679367610;75.561,27;2484744231769;72.444,77;1554507964442;77.174,25;5022229379849;78.379,96;538260972959
2025-06-24;75.071,99;6195860651332;78.170,12;7224662673073;80.005,46;9267418017971;76.097,46;2502109932379;72.954,40;1564919696825;77.766,15;5059624869138;78.894,69;541554851598
2025-06-25;75.279,58;6206776042245;78.387,97;7241921266716;80.216,75;9287642084126;76.323,59;2509591308028;73.157,61;1568531403389;77.954,82;5071419946282;79.156,48;543231507883
2025-06-26;75.242,07;6200823741032;78.346,72;7235971220747;80.181,08;9280744082272;76.271,39;2507714927554;73.112,63;1567581950995;77.887,56;5066728444305;79.072,72;542564288015
2025-06-27;75.455,84;6150560420784;78.554,81;7231587788517;80.388,48;9274462684688;76.492,49;2509645327551;73.313,39;1568280712551;78.101,87;5073509585428;79.302,10;542274179311
2025-06-28;75.455,84;6150560420784;78.554,81;7231587788517;80.388,48;9274462684688;76.492,49;2509645327551;73.313,39;1568280712551;78.101,87;5073509585428;79.302,10;542274179311
2025-06-29;75.455,84;6150560420784;78.554,81;7231587788517;80.388,48;9274462684688;76.492,49;2509645327551;73.313,39;1568280712551;78.101,87;5073509585428;79.302,10;542274179311
2025-06-30;75.777,59;6163242708084;78.907,27;7239514408224;80.758,04;9289048190783;76.837,32;2518119909583;73.633,23;1572086982019;78.445,93;5078801948694;79.698,98;545106544363
2025-07-01;76.069,41;6194007582768;79.198,17;7266076792004;81.056,45;9326664004253;77.125,35;2529361207048;73.899,19;1582067797219;78.737,19;5092576406239;79.964,20;549885330220
